t,x,v,a,id,lane,oldLane,pos,event,Vehicle
74,1518.2,22.38780457238178,0.00258540242018145,301,6,-1,1518.2,timer,HGV
74,1497.88,22.240560293666906,0.00029506881004651126,1,3,-1,1497.88,timer,car
74,1443.82,22.220955407244745,-2.1396324111520987e-05,602,0,-1,1443.82,timer,electric car
74,1445.27,22.37016036318136,0.0024853953985343306,302,6,-1,1445.27,timer,electric car
74,1421.22,22.473494614560064,0.0043141034466933,2,3,-1,1421.22,timer,car
74,1398.82,22.1715568885928,-0.0031810743259833955,603,0,-1,1398.82,timer,car
74,1372.37,22.547814382230854,0.005677774683622634,303,6,-1,1372.37,timer,car
74,1353.91,22.294402714703075,0.0012849043607269536,3,3,-1,1353.91,timer,car
74,1344.45,22.362733610560085,0.00251146384479721,604,0,-1,1344.45,timer,car
74,1314.42,22.524432863927906,0.005517794115380491,304,6,-1,1314.42,timer,electric car
74,1282.81,22.322908092665124,0.0019577290343202073,4,3,-1,1282.81,timer,car
74,1286.09,22.498591221020366,0.005292659764204492,605,0,-1,1286.09,timer,car
74,1250.03,22.316624910848297,0.0018376167921940086,305,6,-1,1250.03,timer,car
74,1205.33,22.315022896320652,0.0018658810325477217,606,0,-1,1205.33,timer,HGV
74,1204.44,22.431467018479474,0.004327577874434349,5,3,-1,1204.44,timer,car
74,1196.29,22.385754337243384,0.0032942335519226848,306,6,-1,1196.29,timer,car
74,1136.81,22.34469984581675,0.0026264413826036946,307,6,-1,1136.81,timer,car
74,1141.76,22.76054609324049,0.011467267180936873,607,0,-1,1141.76,timer,HGV
74,1130.56,22.364398462981388,0.003172515993028809,6,3,-1,1130.56,timer,car
74,1071.51,22.555656843903247,0.0076905277199287025,7,3,-1,1071.51,timer,car
74,1066.69,22.51264612115921,0.006689635371805904,308,6,-1,1066.69,timer,car
74,1055.84,22.255790411868716,0.0007979663258210658,608,0,-1,1055.84,timer,car
74,1013.04,22.256281078094663,0.0008303047626825643,8,3,-1,1013.04,timer,car
74,1007.01,22.286362813705562,0.001586387769462038,309,6,-1,1007.01,timer,car
74,993.99,22.40048652020681,0.004570008762880886,609,0,-1,993.99,timer,HGV
74,950.41,22.442900329104493,0.005962275860540383,9,3,-1,950.41,timer,car
74,941.41,22.39326105124987,0.00453542702895275,310,6,-1,941.41,timer,HGV
74,914.73,22.507938724001942,0.008157339516617583,610,0,-1,914.73,timer,car
74,882.54,22.251155851027136,0.0008517979405897845,10,3,-1,882.54,timer,car
74,881.05,22.26796246317197,0.0013059224255152896,311,6,-1,881.05,timer,car
74,855.04,22.228451442856784,0.00018758866495491194,611,0,-1,855.04,timer,car
74,822.91,22.425802075446406,0.0063297761037874305,312,6,-1,822.91,timer,HGV
74,807.3,22.329997357674987,0.0034751672792385424,11,3,-1,807.3,timer,car
74,774.56,22.466409634182302,0.008045338687399461,612,0,-1,774.56,timer,HGV
74,759.43,22.523003253035125,0.010142626210606156,313,6,-1,759.43,timer,car
74,732.35,22.37117188002795,0.005424789575267536,12,3,-1,732.35,timer,car
74,721.89,22.30843177830051,0.0030997808775586697,613,0,-1,721.89,timer,car
74,678.18,22.26865158055455,0.0017738866715305522,314,6,-1,678.18,timer,HGV
74,666.15,22.307058475718527,0.0035729612663053943,614,0,-1,666.15,timer,car
74,643.27,22.224021674631963,7.709166198611353e-05,13,3,-1,643.27,timer,car
74,608.99,22.328787178185188,0.004663923182441728,315,6,-1,608.99,timer,HGV
74,591.59,22.287117974502515,0.0030836366874840166,615,0,-1,591.59,timer,car
74,579.7,22.370316582824362,0.006969543870558224,14,3,-1,579.7,timer,car
74,561.62,22.250352256377163,0.0013946493972689367,316,6,-1,561.62,timer,HGV
74,516.18,22.236193682619373,0.0007637793303783831,616,0,-1,516.18,timer,car
74,514.76,22.309115285930222,0.005096653671215093,15,3,-1,514.76,timer,car
74,501.35,22.22675994734607,0.0002695563103132321,317,6,-1,501.35,timer,car
74,446.8,22.329720288169376,0.007315532586850421,318,6,-1,446.8,timer,car
74,445.62,22.238839515176263,0.0011276185161935223,16,3,-1,445.62,timer,car
74,444.62,22.26093503674114,0.0026244865774576573,617,0,-1,444.62,timer,electric car
74,385.28,22.229725322991257,0.0005859428228817531,618,0,-1,385.28,timer,HGV
74,371.39,22.231601880262403,0.0008199217560381539,17,3,-1,371.39,timer,car
74,367.75,22.31519491866421,0.008577912418428419,319,6,-1,367.75,timer,car
74,319.41,22.247353227460813,0.0026686619279212057,18,3,-1,319.41,timer,car
74,306.76,22.249028813809684,0.002900082665907787,619,0,-1,306.76,timer,HGV
74,290.97,22.23407668250794,0.0015751001075948645,320,6,-1,290.97,timer,HGV
74,261.39,22.244905303285826,0.0029581333574813886,19,3,-1,261.39,timer,car
74,239.79,22.287496527558634,0.009600471493268826,620,0,-1,239.79,timer,HGV
74,214.85,22.24254292508685,0.003641748643788617,321,6,-1,214.85,timer,car
74,206.08,22.242906041348846,0.004462418411116369,20,3,-1,206.08,timer,car
74,181.88,22.2229416636079,0.0001757970491741967,621,0,-1,181.88,timer,car
74,144.47,22.22845096304143,0.00191644694025612,21,3,-1,144.47,timer,car
74,137.86,22.226111769958443,0.0012539253596103104,322,6,-1,137.86,timer,car
74,128.93,22.22741421873466,0.0017899536631518726,622,0,-1,128.93,timer,HGV
74,83.66,22.222752759491513,0.00028183467309868764,22,3,-1,83.66,timer,car
74,63.87,22.225629397638084,0.002370761172441418,323,6,-1,63.87,timer,electric car
74,41.41,22.223021813762536,0.0008580803241534495,623,0,-1,41.41,timer,HGV
74.05120756651064,0,22.22222222222222,0,23,-1,-1,0,start,car
74.05120756651064,0,22.22222222222222,0,23,3,-1,0,enter lane,car
74.40966377202295,0,22.22222222222222,0,624,-1,-1,0,start,electric car
74.40966377202295,0,22.22222222222222,0,624,0,-1,0,enter lane,electric car
74.86916662954465,0,22.22222222222222,0,324,-1,-1,0,start,car
74.86916662954465,0,22.22222222222222,0,324,6,-1,0,enter lane,car
75,1621.63,22.649698412332146,0.006346722309163623,300,6,-1,1621.63,timer,electric car
75,1603.47,22.47925535435236,0.003866054638681577,600,0,-1,1603.47,timer,electric car
75,1588.39,22.337251738864826,0.0017438704685352783,0,3,-1,1588.39,timer,car
75,1555.96,22.432070467202184,0.0032396462656510204,601,0,-1,1555.96,timer,car
75,1540.59,22.390389974801963,0.00258540242018145,301,6,-1,1540.59,timer,HGV
75,1520.12,22.240855362476953,0.00029506881004651126,1,3,-1,1520.12,timer,car
75,1466.04,22.220934010920633,-2.1396324111520987e-05,602,0,-1,1466.04,timer,electric car
75,1467.64,22.372645758579893,0.0024853953985343306,302,6,-1,1467.64,timer,electric car
75,1443.69,22.47780871800676,0.0043141034466933,2,3,-1,1443.69,timer,car
75,1420.99,22.168375814266817,-0.0031810743259833955,603,0,-1,1420.99,timer,car
75,1394.92,22.553492156914476,0.005677774683622634,303,6,-1,1394.92,timer,car
75,1376.2,22.295687619063802,0.0012849043607269536,3,3,-1,1376.2,timer,car
75,1366.81,22.365245074404882,0.00251146384479721,604,0,-1,1366.81,timer,car
75,1336.95,22.529950658043287,0.005517794115380491,304,6,-1,1336.95,timer,electric car
75,1305.13,22.324865821699444,0.0019577290343202073,4,3,-1,1305.13,timer,car
75,1308.59,22.50388388078457,0.005292659764204492,605,0,-1,1308.59,timer,car
75,1272.35,22.318462527640488,0.0018376167921940086,305,6,-1,1272.35,timer,car
75,1227.64,22.3168887773532,0.0018658810325477217,606,0,-1,1227.64,timer,HGV
75,1226.87,22.435794596353908,0.004327577874434349,5,3,-1,1226.87,timer,car
75,1218.68,22.389048570795307,0.0032942335519226848,306,6,-1,1218.68,timer,car
75,1159.15,22.34732628719935,0.0026264413826036946,307,6,-1,1159.15,timer,car
75,1164.53,22.772013360421425,0.011467267180936873,607,0,-1,1164.53,timer,HGV
75,1152.93,22.367570978974417,0.003172515993028809,6,3,-1,1152.93,timer,car
75,1094.07,22.563347371623173,0.0076905277199287025,7,3,-1,1094.07,timer,car
75,1089.21,22.519335756531017,0.006689635371805904,308,6,-1,1089.21,timer,car
75,1078.1,22.256588378194536,0.0007979663258210658,608,0,-1,1078.1,timer,car
75,1035.3,22.257111382857346,0.0008303047626825643,8,3,-1,1035.3,timer,car
75,1029.3,22.287949201475026,0.001586387769462038,309,6,-1,1029.3,timer,car
75,1016.4,22.40505652896969,0.004570008762880886,609,0,-1,1016.4,timer,HGV
75,972.86,22.448862604965033,0.005962275860540383,9,3,-1,972.86,timer,car
75,963.81,22.39779647827882,0.00453542702895275,310,6,-1,963.81,timer,HGV
75,937.24,22.516096063518557,0.008157339516617583,610,0,-1,937.24,timer,car
75,904.79,22.252007648967727,0.0008517979405897845,10,3,-1,904.79,timer,car
75,903.32,22.269268385597485,0.0013059224255152896,311,6,-1,903.32,timer,car
75,877.27,22.228639031521737,0.00018758866495491194,611,0,-1,877.27,timer,car
75,845.33,22.432131851550192,0.0063297761037874305,312,6,-1,845.33,timer,HGV
75,829.63,22.333472524954225,0.0034751672792385424,11,3,-1,829.63,timer,car
75,797.03,22.4744549728697,0.008045338687399461,612,0,-1,797.03,timer,HGV
75,781.96,22.53314587924573,0.010142626210606156,313,6,-1,781.96,timer,car
75,754.73,22.37659666960322,0.005424789575267536,12,3,-1,754.73,timer,car
75,744.2,22.311531559178068,0.0030997808775586697,613,0,-1,744.2,timer,car
75,700.45,22.27042546722608,0.0017738866715305522,314,6,-1,700.45,timer,HGV
75,688.46,22.310631436984835,0.0035729612663053943,614,0,-1,688.46,timer,car
75,665.5,22.22409876629395,7.709166198611353e-05,13,3,-1,665.5,timer,car
75,631.32,22.33345110136763,0.004663923182441728,315,6,-1,631.32,timer,HGV
75,613.88,22.29020161119,0.0030836366874840166,615,0,-1,613.88,timer,car
75,602.08,22.377286126694923,0.006969543870558224,14,3,-1,602.08,timer,car
75,583.87,22.251746905774432,0.0013946493972689367,316,6,-1,583.87,timer,HGV
75,538.42,22.23695746194975,0.0007637793303783831,616,0,-1,538.42,timer,car
75,537.07,22.31421193960144,0.005096653671215093,15,3,-1,537.07,timer,car
75,523.58,22.227029503656382,0.0002695563103132321,317,6,-1,523.58,timer,car
75,469.13,22.337035820756228,0.007315532586850421,318,6,-1,469.13,timer,car
75,467.86,22.239967133692456,0.0011276185161935223,16,3,-1,467.86,timer,car
75,466.88,22.2635595233186,0.0026244865774576573,617,0,-1,466.88,timer,electric car
75,407.51,22.23031126581414,0.0005859428228817531,618,0,-1,407.51,timer,HGV
75,393.62,22.232421802018443,0.0008199217560381539,17,3,-1,393.62,timer,car
75,390.07,22.32377283108264,0.008577912418428419,319,6,-1,390.07,timer,car
75,341.66,22.250021889388734,0.0026686619279212057,18,3,-1,341.66,timer,car
75,329.01,22.25192889647559,0.002900082665907787,619,0,-1,329.01,timer,HGV
75,313.21,22.235651782615534,0.0015751001075948645,320,6,-1,313.21,timer,HGV
75,283.64,22.247863436643307,0.0029581333574813886,19,3,-1,283.64,timer,car
75,262.08,22.297096999051902,0.009600471493268826,620,0,-1,262.08,timer,HGV
75,237.09,22.246184673730635,0.003641748643788617,321,6,-1,237.09,timer,car
75,228.33,22.247560356908608,0.004727062432425652,20,3,-1,228.33,timer,car
75,204.1,22.223128199753795,0.0001972752426127392,621,0,-1,204.1,timer,car
75,166.7,22.230514822154607,0.002211271286092785,21,3,-1,166.7,timer,car
75,160.09,22.227466756476964,0.001456047677435194,322,6,-1,160.09,timer,car
75,151.16,22.229358445138004,0.0020984991435419394,622,0,-1,151.16,timer,HGV
75,105.88,22.22307202357229,0.000356693488452535,22,3,-1,105.88,timer,car
75,86.1,22.228412561156365,0.0031955658641214853,323,6,-1,86.1,timer,electric car
75,63.63,22.224110105952864,0.0013185040565052947,623,0,-1,63.63,timer,HGV
75,21.08,22.222256239365493,7.170618582490377e-05,23,3,-1,21.08,timer,car
75,13.12,22.222273816865464,0.000174797482512644,624,0,-1,13.12,timer,electric car
75,2.91,22.222225405139117,4.8656040627513184e-05,324,6,-1,2.91,timer,car
76,1644.28,22.65604513464131,0.006346722309163623,300,6,-1,1644.28,timer,electric car
76,1625.95,22.483121408991043,0.003866054638681577,600,0,-1,1625.95,timer,electric car
76,1610.73,22.33899560933336,0.0017438704685352783,0,3,-1,1610.73,timer,car
76,1578.39,22.435310113467835,0.0032396462656510204,601,0,-1,1578.39,timer,car
76,1562.98,22.392975377222143,0.00258540242018145,301,6,-1,1562.98,timer,HGV
76,1542.36,22.241150431287,0.00029506881004651126,1,3,-1,1542.36,timer,car
76,1488.26,22.22091261459652,-2.1396324111520987e-05,602,0,-1,1488.26,timer,electric car
76,1490.01,22.375131153978426,0.0024853953985343306,302,6,-1,1490.01,timer,electric car
76,1466.17,22.48212282145345,0.0043141034466933,2,3,-1,1466.17,timer,car
76,1443.16,22.165194739940834,-0.0031810743259833955,603,0,-1,1443.16,timer,car
76,1417.48,22.5591699315981,0.005677774683622634,303,6,-1,1417.48,timer,car
76,1398.5,22.29697252342453,0.0012849043607269536,3,3,-1,1398.5,timer,car
76,1389.18,22.36775653824968,0.00251146384479721,604,0,-1,1389.18,timer,car
76,1359.48,22.535468452158668,0.005517794115380491,304,6,-1,1359.48,timer,electric car
76,1327.46,22.326823550733764,0.0019577290343202073,4,3,-1,1327.46,timer,car
76,1331.1,22.509176540548776,0.005292659764204492,605,0,-1,1331.1,timer,car
76,1294.67,22.320300144432682,0.0018376167921940086,305,6,-1,1294.67,timer,car
76,1249.96,22.318754658385746,0.0018658810325477217,606,0,-1,1249.96,timer,HGV
76,1249.31,22.440122174228343,0.004327577874434349,5,3,-1,1249.31,timer,car
76,1241.07,22.39234280434723,0.0032942335519226848,306,6,-1,1241.07,timer,car
76,1181.5,22.349952728581954,0.0026264413826036946,307,6,-1,1181.5,timer,car
76,1187.31,22.783480627602362,0.011467267180936873,607,0,-1,1187.31,timer,HGV
76,1175.3,22.370743494967446,0.003172515993028809,6,3,-1,1175.3,timer,car
76,1116.64,22.571037899343104,0.0076905277199287025,7,3,-1,1116.64,timer,car
76,1111.73,22.526025391902824,0.006689635371805904,308,6,-1,1111.73,timer,car
76,1100.36,22.257386344520356,0.0007979663258210658,608,0,-1,1100.36,timer,car
76,1057.56,22.25794168762003,0.0008303047626825643,8,3,-1,1057.56,timer,car
76,1051.59,22.289535589244487,0.001586387769462038,309,6,-1,1051.59,timer,car
76,1038.81,22.40962653773257,0.004570008762880886,609,0,-1,1038.81,timer,HGV
76,995.31,22.454824880825573,0.005962275860540383,9,3,-1,995.31,timer,car
76,986.21,22.402331905307772,0.00453542702895275,310,6,-1,986.21,timer,HGV
76,959.76,22.524253403035175,0.008157339516617583,610,0,-1,959.76,timer,car
76,927.04,22.252859446908317,0.0008517979405897845,10,3,-1,927.04,timer,car
76,925.59,22.270574308023,0.0013059224255152896,311,6,-1,925.59,timer,car
76,899.5,22.22882662018669,0.00018758866495491194,611,0,-1,899.5,timer,car
76,867.77,22.43846162765398,0.0063297761037874305,312,6,-1,867.77,timer,HGV
76,851.97,22.336947692233462,0.0034751672792385424,11,3,-1,851.97,timer,car
76,819.51,22.4825003115571,0.008045338687399461,612,0,-1,819.51,timer,HGV
76,804.5,22.543288505456335,0.010142626210606156,313,6,-1,804.5,timer,car
76,777.11,22.38202145917849,0.005424789575267536,12,3,-1,777.11,timer,car
76,766.51,22.314631340055627,0.0030997808775586697,613,0,-1,766.51,timer,car
76,722.72,22.27219935389761,0.0017738866715305522,314,6,-1,722.72,timer,HGV
76,710.77,22.31420439825114,0.0035729612663053943,614,0,-1,710.77,timer,car
76,687.72,22.224175857955935,7.709166198611353e-05,13,3,-1,687.72,timer,car
76,653.66,22.33811502455007,0.004663923182441728,315,6,-1,653.66,timer,HGV
76,636.17,22.293285247877485,0.0030836366874840166,615,0,-1,636.17,timer,car
76,624.46,22.38425567056548,0.006969543870558224,14,3,-1,624.46,timer,car
76,606.12,22.253141555171702,0.0013946493972689367,316,6,-1,606.12,timer,HGV
76,560.66,22.237721241280127,0.0007637793303783831,616,0,-1,560.66,timer,car
76,559.39,22.319308593272655,0.005096653671215093,15,3,-1,559.39,timer,car
76,545.81,22.227299059966697,0.0002695563103132321,317,6,-1,545.81,timer,car
76,491.47,22.34435135334308,0.007315532586850421,318,6,-1,491.47,timer,car
76,490.1,22.24109475220865,0.0011276185161935223,16,3,-1,490.1,timer,car
76,489.14,22.266184009896058,0.0026244865774576573,617,0,-1,489.14,timer,electric car
76,429.74,22.23089720863702,0.0005859428228817531,618,0,-1,429.74,timer,HGV
76,415.85,22.23324172377448,0.0008199217560381539,17,3,-1,415.85,timer,car
76,412.4,22.332350743501067,0.008577912418428419,319,6,-1,412.4,timer,car
76,363.91,22.252690551316654,0.0026686619279212057,18,3,-1,363.91,timer,car
76,351.26,22.254828979141497,0.002900082665907787,619,0,-1,351.26,timer,HGV
76,335.45,22.237226882723128,0.0015751001075948645,320,6,-1,335.45,timer,HGV
76,305.89,22.250821570000788,0.0029581333574813886,19,3,-1,305.89,timer,car
76,284.38,22.30669747054517,0.009600471493268826,620,0,-1,284.38,timer,HGV
76,259.34,22.249826422374422,0.003641748643788617,321,6,-1,259.34,timer,car
76,250.58,22.252287419341034,0.004727062432425652,20,3,-1,250.58,timer,car
76,226.32,22.22333241335297,0.0002059758750756228,621,0,-1,226.32,timer,car
76,188.93,22.232873505613618,0.0025060956319294505,21,3,-1,188.93,timer,car
76,182.32,22.229023865313312,0.0016581699952600774,322,6,-1,182.32,timer,car
76,173.39,22.23161121702174,0.0024070446239320064,622,0,-1,173.39,timer,HGV
76,128.1,22.223466146468418,0.00043155230380638226,22,3,-1,128.1,timer,car
76,108.33,22.232020529366327,0.004020370555801553,323,6,-1,108.33,timer,electric car
76,85.85,22.225658821875545,0.0017789277888571398,623,0,-1,85.85,timer,HGV
76,43.3,22.22236573368247,0.0001472824481283362,23,3,-1,43.3,timer,car
76,35.34,22.222596663437823,0.0004708956622087072,624,0,-1,35.34,timer,electric car
76,25.13,22.222460007779063,0.0004205492392676764,324,6,-1,25.13,timer,car
76.64774043169434,0,22.22222222222222,0,24,-1,-1,0,start,car
76.64774043169434,0,22.22222222222222,0,24,3,-1,0,enter lane,car
77,1666.94,22.662391856950475,0.006346722309163623,300,6,-1,1666.94,timer,electric car
77,1648.44,22.486987463629724,0.003866054638681577,600,0,-1,1648.44,timer,electric car
77,1633.07,22.340739479801893,0.0017438704685352783,0,3,-1,1633.07,timer,car
77,1600.83,22.438549759733487,0.0032396462656510204,601,0,-1,1600.83,timer,car
77,1585.37,22.395560779642324,0.00258540242018145,301,6,-1,1585.37,timer,HGV
77,1564.6,22.241445500097047,0.00029506881004651126,1,3,-1,1564.6,timer,car
77,1510.48,22.22089121827241,-2.1396324111520987e-05,602,0,-1,1510.48,timer,electric car
77,1512.39,22.37761654937696,0.0024853953985343306,302,6,-1,1512.39,timer,electric car
77,1488.65,22.486436924900143,0.0043141034466933,2,3,-1,1488.65,timer,car
77,1465.32,22.16201366561485,-0.0031810743259833955,603,0,-1,1465.32,timer,car
77,1440.04,22.56484770628172,0.005677774683622634,303,6,-1,1440.04,timer,car
77,1420.79,22.298257427785256,0.0012849043607269536,3,3,-1,1420.79,timer,car
77,1411.55,22.370268002094477,0.00251146384479721,604,0,-1,1411.55,timer,car
77,1382.02,22.54098624627405,0.005517794115380491,304,6,-1,1382.02,timer,electric car
77,1349.79,22.328781279768084,0.0019577290343202073,4,3,-1,1349.79,timer,car
77,1353.61,22.51446920031298,0.005292659764204492,605,0,-1,1353.61,timer,car
77,1316.99,22.322137761224877,0.0018376167921940086,305,6,-1,1316.99,timer,car
77,1272.28,22.320620539418293,0.0018658810325477217,606,0,-1,1272.28,timer,HGV
77,1271.76,22.444449752102777,0.004327577874434349,5,3,-1,1271.76,timer,car
77,1263.46,22.395637037899153,0.0032942335519226848,306,6,-1,1263.46,timer,car
77,1203.85,22.352579169964557,0.0026264413826036946,307,6,-1,1203.85,timer,car
77,1210.1,22.7949478947833,0.011467267180936873,607,0,-1,1210.1,timer,HGV
77,1197.67,22.373916010960475,0.003172515993028809,6,3,-1,1197.67,timer,car
77,1139.21,22.57872842706303,0.0076905277199287025,7,3,-1,1139.21,timer,car
77,1134.26,22.53271502727463,0.006689635371805904,308,6,-1,1134.26,timer,car
77,1122.62,22.258184310846175,0.0007979663258210658,608,0,-1,1122.62,timer,car
77,1079.82,22.25877199238271,0.0008303047626825643,8,3,-1,1079.82,timer,car
77,1073.88,22.291121977013947,0.001586387769462038,309,6,-1,1073.88,timer,car
77,1061.22,22.41419654649545,0.004570008762880886,609,0,-1,1061.22,timer,HGV
77,1017.77,22.460787156686113,0.005962275860540383,9,3,-1,1017.77,timer,car
77,1008.61,22.406867332336724,0.00453542702895275,310,6,-1,1008.61,timer,HGV
77,982.29,22.532410742551793,0.008157339516617583,610,0,-1,982.29,timer,car
77,949.29,22.25371124484891,0.0008517979405897845,10,3,-1,949.29,timer,car
77,947.86,22.271880230448517,0.0013059224255152896,311,6,-1,947.86,timer,car
77,921.73,22.229014208851645,0.00018758866495491194,611,0,-1,921.73,timer,car
77,890.21,22.444791403757765,0.0063297761037874305,312,6,-1,890.21,timer,HGV
77,874.31,22.3404228595127,0.0034751672792385424,11,3,-1,874.31,timer,car
77,842.0,22.4905456502445,0.008045338687399461,612,0,-1,842.0,timer,HGV
77,827.05,22.55343113166694,0.010142626210606156,313,6,-1,827.05,timer,car
77,799.5,22.387446248753758,0.005424789575267536,12,3,-1,799.5,timer,car
77,788.83,22.317731120933185,0.0030997808775586697,613,0,-1,788.83,timer,car
77,744.99,22.273973240569138,0.0017738866715305522,314,6,-1,744.99,timer,HGV
77,733.09,22.317777359517443,0.0035729612663053943,614,0,-1,733.09,timer,car
77,709.95,22.22425294961792,7.709166198611353e-05,13,3,-1,709.95,timer,car
77,676.0,22.342778947732512,0.004663923182441728,315,6,-1,676.0,timer,HGV
77,658.46,22.29636888456497,0.0030836366874840166,615,0,-1,658.46,timer,car
77,646.85,22.391225214436037,0.006969543870558224,14,3,-1,646.85,timer,car
77,628.37,22.25453620456897,0.0013946493972689367,316,6,-1,628.37,timer,HGV
77,582.9,22.238485020610504,0.0007637793303783831,616,0,-1,582.9,timer,car
77,581.71,22.32440524694387,0.005096653671215093,15,3,-1,581.71,timer,car
77,568.04,22.22756861627701,0.0002695563103132321,317,6,-1,568.04,timer,car
77,513.82,22.35166688592993,0.007315532586850421,318,6,-1,513.82,timer,car
77,512.34,22.242222370724843,0.0011276185161935223,16,3,-1,512.34,timer,car
77,511.41,22.268808496473515,0.0026244865774576573,617,0,-1,511.41,timer,electric car
77,451.97,22.2314831514599,0.0005859428228817531,618,0,-1,451.97,timer,HGV
77,438.08,22.234061645530517,0.0008199217560381539,17,3,-1,438.08,timer,car
77,434.74,22.340928655919495,0.008577912418428419,319,6,-1,434.74,timer,car
77,386.16,22.255359213244574,0.0026686619279212057,18,3,-1,386.16,timer,car
77,373.52,22.257729061807403,0.002900082665907787,619,0,-1,373.52,timer,HGV
77,357.69,22.238801982830722,0.0015751001075948645,320,6,-1,357.69,timer,HGV
77,328.14,22.25377970335827,0.0029581333574813886,19,3,-1,328.14,timer,car
77,306.69,22.31629794203844,0.009600471493268826,620,0,-1,306.69,timer,HGV
77,281.59,22.25346817101821,0.003641748643788617,321,6,-1,281.59,timer,car
77,272.83,22.25701448177346,0.004727062432425652,20,3,-1,272.83,timer,car
77,248.54,22.223538389228047,0.0002059758750756228,621,0,-1,248.54,timer,car
77,211.16,22.235527013418466,0.0028009199777661157,21,3,-1,211.16,timer,car
77,204.55,22.230783096467484,0.0018602923130849609,322,6,-1,204.55,timer,car
77,195.62,22.234172534385866,0.0027155901043220735,622,0,-1,195.62,timer,HGV
77,150.33,22.223935128179903,0.0005064111191602295,22,3,-1,150.33,timer,car
77,130.56,22.236453302267968,0.0048451752474816204,323,6,-1,130.56,timer,electric car
77,108.08,22.227667961530578,0.002239351521208985,623,0,-1,108.08,timer,HGV
77,65.52,22.22255080426175,0.00022285871043176863,23,3,-1,65.52,timer,car
77,57.56,22.22321560818988,0.0007669938419047704,624,0,-1,57.56,timer,electric car
77,47.35,22.223066503617652,0.0007924424379078396,324,6,-1,47.35,timer,car
77,7.83,22.22224450028883,0.00012648665138998054,24,3,-1,7.83,timer,car
77.02548094673143,0,22.22222222222222,0,625,-1,-1,0,start,car
77.02548094673143,0,22.22222222222222,0,625,0,-1,0,enter lane,car
78,1689.61,22.66873857925964,0.006346722309163623,300,6,-1,1689.61,timer,electric car
78,1670.93,22.490853518268406,0.003866054638681577,600,0,-1,1670.93,timer,electric car
78,1655.41,22.342483350270427,0.0017438704685352783,0,3,-1,1655.41,timer,car
78,1623.27,22.44178940599914,0.0032396462656510204,601,0,-1,1623.27,timer,car
78,1607.77,22.398146182062504,0.00258540242018145,301,6,-1,1607.77,timer,HGV
78,1586.84,22.241740568907094,0.00029506881004651126,1,3,-1,1586.84,timer,car
78,1532.7,22.2208698219483,-2.1396324111520987e-05,602,0,-1,1532.7,timer,electric car
78,1534.77,22.380101944775493,0.0024853953985343306,302,6,-1,1534.77,timer,electric car
78,1511.14,22.490751028346835,0.0043141034466933,2,3,-1,1511.14,timer,car
78,1487.48,22.158832591288864,-0.0031810743259833955,603,0,-1,1487.48,timer,car
78,1462.61,22.570525480965344,0.005677774683622634,303,6,-1,1462.61,timer,car
78,1443.09,22.299542332145982,0.0012849043607269536,3,3,-1,1443.09,timer,car
78,1433.92,22.372779465939274,0.00251146384479721,604,0,-1,1433.92,timer,car
78,1404.56,22.54650404038943,0.005517794115380491,304,6,-1,1404.56,timer,electric car
78,1372.12,22.330739008802404,0.0019577290343202073,4,3,-1,1372.12,timer,car
78,1376.12,22.519761860077185,0.005292659764204492,605,0,-1,1376.12,timer,car
78,1339.31,22.32397537801707,0.0018376167921940086,305,6,-1,1339.31,timer,car
78,1294.6,22.32248642045084,0.0018658810325477217,606,0,-1,1294.6,timer,HGV
78,1294.21,22.44877732997721,0.004327577874434349,5,3,-1,1294.21,timer,car
78,1285.86,22.398931271451076,0.0032942335519226848,306,6,-1,1285.86,timer,car
78,1226.2,22.35520561134716,0.0026264413826036946,307,6,-1,1226.2,timer,car
78,1232.9,22.80641516196424,0.011467267180936873,607,0,-1,1232.9,timer,HGV
78,1220.05,22.377088526953504,0.003172515993028809,6,3,-1,1220.05,timer,car
78,1161.79,22.58641895478296,0.0076905277199287025,7,3,-1,1161.79,timer,car
78,1156.8,22.539404662646437,0.006689635371805904,308,6,-1,1156.8,timer,car
78,1144.88,22.258982277172,0.0007979663258210658,608,0,-1,1144.88,timer,car
78,1102.08,22.259602297145392,0.0008303047626825643,8,3,-1,1102.08,timer,car
78,1096.17,22.292708364783408,0.001586387769462038,309,6,-1,1096.17,timer,car
78,1083.64,22.418766555258333,0.004570008762880886,609,0,-1,1083.64,timer,HGV
78,1040.23,22.466749432546653,0.005962275860540383,9,3,-1,1040.23,timer,car
78,1031.02,22.411402759365675,0.00453542702895275,310,6,-1,1031.02,timer,HGV
78,1004.82,22.540568082068408,0.008157339516617583,610,0,-1,1004.82,timer,car
78,971.54,22.2545630427895,0.0008517979405897845,10,3,-1,971.54,timer,car
78,970.13,22.273186152874032,0.0013059224255152896,311,6,-1,970.13,timer,car
78,943.96,22.229201797516602,0.00018758866495491194,611,0,-1,943.96,timer,car
78,912.66,22.451121179861552,0.0063297761037874305,312,6,-1,912.66,timer,HGV
78,896.65,22.343898026791937,0.0034751672792385424,11,3,-1,896.65,timer,car
78,864.49,22.4985909889319,0.008045338687399461,612,0,-1,864.49,timer,HGV
78,849.61,22.563573757877545,0.010142626210606156,313,6,-1,849.61,timer,car
78,821.89,22.392871038329027,0.005424789575267536,12,3,-1,821.89,timer,car
